tweet_id,username,content,timestamp,likes,retweets,replies,hashtags,mentions,source_hashtag,scraped_at,cashtags,date
options_owl|2026-09-04T19:08:47.518499+00:00|Profit booking seen in #sensex near 2288,options_owl,"Profit booking seen in #sensex near 22880, caution advised RBI policy day today.",2026-09-04 19:08:47.518499+00:00,7,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.281269+00:00,[],2026-09-04
"sensex_scalper|2026-09-05T07:58:56.737260+00:00|#intraday consolidating near 49079, need",sensex_scalper,"#intraday consolidating near 49079, need a breakout either side",2026-09-05 07:58:56.737260+00:00,7,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.312443+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-04T22:37:53.726422+00:00|आज #nifty50 में भारी गिरावट, 23340 का सप",bull_on_dalal_st,"आज #nifty50 में भारी गिरावट, 23340 का सपोर्ट टूटा Options data suggests the same.",2026-09-04 22:37:53.726422+00:00,10,2,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.272883+00:00,[],2026-09-04
"riskmanager_99|2026-09-05T11:04:34.702617+00:00|Sensex rally continues, 22732 support ho-dup",riskmanager_99,"Sensex rally continues, 22732 support holding well. Long positions looking good #banknifty Keep an eye on FII/DII data.",2026-09-05 11:04:34.702617+00:00,15,1,1,"['banknifty', 'sensex']",[],banknifty,2026-09-05 19:16:04.314767+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-04T23:12:41.318652+00:00|आज #nifty50 में भारी गिरावट, 50218 का सप",bull_on_dalal_st,"आज #nifty50 में भारी गिरावट, 50218 का सपोर्ट टूटा Keep an eye on FII/DII data.",2026-09-04 23:12:41.318652+00:00,11,1,0,"['nifty50', 'intraday']",[],nifty50,2026-09-05 19:16:04.263421+00:00,[],2026-09-04
"trader_raj|2026-09-05T17:20:45.839500+00:00|Gap up opening expected for #nifty50, 49",trader_raj,"Gap up opening expected for #nifty50, 49733 is the level to watch NFA.",2026-09-05 17:20:45.839500+00:00,1,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.254891+00:00,[],2026-09-05
"algo_anil|2026-09-05T03:48:24.154066+00:00|Panic selling in #sensex, 22304 breakdow",algo_anil,"Panic selling in #sensex, 22304 breakdown confirmed, stop loss hit Options data suggests the same.",2026-09-05 03:48:24.154066+00:00,5,1,0,"['sensex', 'nifty50']",[],sensex,2026-09-05 19:16:04.276524+00:00,[],2026-09-05
"MarketMaverick|2026-09-05T05:44:03.705374+00:00|#sensex looking strong today, breakout a",MarketMaverick,"#sensex looking strong today, breakout above 22653, target 22953 Keep an eye on FII/DII data.",2026-09-05 05:44:03.705374+00:00,4,1,0,['sensex'],[],sensex,2026-09-05 19:16:04.256623+00:00,[],2026-09-05
"chartwizard|2026-09-05T02:39:44.717052+00:00|बाजार में तेजी है, 23135 के ऊपर खरीदारी ",chartwizard,"बाजार में तेजी है, 23135 के ऊपर खरीदारी का मौका #nifty50 #stockmarket #trading",2026-09-05 02:39:44.717052+00:00,1,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.279029+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-05T06:26:33.262274+00:00|आज #nifty50 में जबरदस्त तेजी, 23417 का स",dalalstreet_diary,"आज #nifty50 में जबरदस्त तेजी, 23417 का स्तर पार RBI policy day today.",2026-09-05 06:26:33.262274+00:00,15,2,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.282303+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-05T03:27:05.708014+00:00|#intraday forming lower lows, 49058 supp",bull_on_dalal_st,"#intraday forming lower lows, 49058 support gone, next target 48908 HDFC Bank also in focus.",2026-09-05 03:27:05.708014+00:00,5,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.252148+00:00,[],2026-09-05
algo_anil|2026-09-05T12:03:58.465318+00:00|Positional buy initiated on #intraday ab,algo_anil,"Positional buy initiated on #intraday above 50501, SL below 51301 #stockmarket #trading",2026-09-05 12:03:58.465318+00:00,12,3,0,['intraday'],['user_7818bd'],intraday,2026-09-05 19:16:04.302341+00:00,[],2026-09-05
"intraday_ishaan|2026-09-05T01:50:41.895735+00:00|Sensex rally continues, 50374 support ho",intraday_ishaan,"Sensex rally continues, 50374 support holding well. Long positions looking good #intraday RBI policy day today. ITC also in focus.",2026-09-05 01:50:41.895735+00:00,5,0,0,['intraday'],['user_a517d6'],intraday,2026-09-05 19:16:04.277526+00:00,[],2026-09-05
"banknifty_baba|2026-09-05T02:32:44.649892+00:00|Tejji ka mahaul hai #sensex mein, 21615 -dup",banknifty_baba,"Tejji ka mahaul hai #sensex mein, 21615 pe strong buying dekhi Volume bhi zyada hai aaj.",2026-09-05 02:32:44.649892+00:00,9,2,1,['sensex'],[],sensex,2026-09-05 19:16:04.313873+00:00,[],2026-09-05
"quant_priya|2026-09-05T16:31:31.582800+00:00|Tejji ka mahaul hai #sensex mein, 23144 ",quant_priya,"Tejji ka mahaul hai #sensex mein, 23144 pe strong buying dekhi RBI policy day today.",2026-09-05 16:31:31.582800+00:00,11,1,0,['sensex'],['user_3e3bd1'],sensex,2026-09-05 19:16:04.273779+00:00,[],2026-09-05
"banknifty_baba|2026-09-04T21:10:15.043844+00:00|Watching #banknifty closely, no clear tr",banknifty_baba,"Watching #banknifty closely, no clear trend yet. What's everyone's view on 49583?",2026-09-04 21:10:15.043844+00:00,1,0,0,['banknifty'],['user_5e32f9'],banknifty,2026-09-05 19:16:04.262934+00:00,[],2026-09-04
"quant_priya|2026-09-05T14:42:09.237020+00:00|Sell on rise strategy for #nifty50, resi",quant_priya,"Sell on rise strategy for #nifty50, resistance at 23416 not breaking",2026-09-05 14:42:09.237020+00:00,7,1,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.277864+00:00,[],2026-09-05
"options_owl|2026-09-05T17:08:25.527806+00:00|#nifty50 breaking down below 50089, expe",options_owl,"#nifty50 breaking down below 50089, expecting further downside to 50889 NFA. TCS also in focus.",2026-09-05 17:08:25.527806+00:00,5,1,0,['nifty50'],['user_a47330'],nifty50,2026-09-05 19:16:04.270979+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-05T04:44:09.760508+00:00|Watching #nifty50 closely, no clear tren",dalalstreet_diary,"Watching #nifty50 closely, no clear trend yet. What's everyone's view on 22459?",2026-09-05 04:44:09.760508+00:00,7,1,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.263651+00:00,[],2026-09-05
"sensex_scalper|2026-09-05T09:24:04.385877+00:00|Tejji ka mahaul hai #sensex mein, 48206 ",sensex_scalper,"Tejji ka mahaul hai #sensex mein, 48206 pe strong buying dekhi RBI policy day today. Bajaj Finance also in focus.",2026-09-05 09:24:04.385877+00:00,0,0,0,"['sensex', 'banknifty']",[],sensex,2026-09-05 19:16:04.285879+00:00,[],2026-09-05
"options_owl|2026-09-04T22:43:44.640019+00:00|बाजार में तेजी है, 22218 के ऊपर खरीदारी ",options_owl,"बाजार में तेजी है, 22218 के ऊपर खरीदारी का मौका #nifty50 Volume bhi zyada hai aaj.",2026-09-04 22:43:44.640019+00:00,1,0,0,['nifty50'],['user_7c47ce'],nifty50,2026-09-05 19:16:04.273986+00:00,[],2026-09-04
"the_bear_desk|2026-09-05T17:27:27.191055+00:00|आज #banknifty में जबरदस्त तेजी, 22636 का",the_bear_desk,"आज #banknifty में जबरदस्त तेजी, 22636 का स्तर पार #optionstrading #dalalstreet",2026-09-05 17:27:27.191055+00:00,8,0,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.274528+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-05T04:38:17.918127+00:00|Panic selling in #nifty50, 22027 breakdo",dalalstreet_diary,"Panic selling in #nifty50, 22027 breakdown confirmed, stop loss hit Keep an eye on FII/DII data.",2026-09-05 04:38:17.918127+00:00,8,2,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.287115+00:00,[],2026-09-05
"MarketMaverick|2026-09-05T02:00:17.197910+00:00|#intraday showing higher highs, 21881 br",MarketMaverick,"#intraday showing higher highs, 21881 broken with volume, next stop 22181 Options data suggests the same.",2026-09-05 02:00:17.197910+00:00,14,0,2,['intraday'],[],intraday,2026-09-05 19:16:04.292791+00:00,[],2026-09-05
"MarketMaverick|2026-09-05T05:10:42.102696+00:00|Low volume day for #sensex, market await",MarketMaverick,"Low volume day for #sensex, market awaiting 50171 confirmation",2026-09-05 05:10:42.102696+00:00,3,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.287977+00:00,[],2026-09-05
bull_on_dalal_st|2026-09-05T03:20:40.639060+00:00|Nifty ne resistance todi! bullish moment-dup,bull_on_dalal_st,"Nifty ne resistance todi! bullish momentum building, 50640 ke upar accumulate karo #sensex Let's see how it closes.",2026-09-05 03:20:40.639060+00:00,6,0,1,['sensex'],[],sensex,2026-09-05 19:16:04.314990+00:00,[],2026-09-05
"intraday_ishaan|2026-09-05T17:37:07.532802+00:00|Global cues supportive, #nifty50 likely ",intraday_ishaan,"Global cues supportive, #nifty50 likely to open above 50061 tomorrow",2026-09-05 17:37:07.532802+00:00,0,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.254934+00:00,[],2026-09-05
"bull_on_dalal_st|2026-09-05T03:21:49.808959+00:00|FIIs buying heavily today, #banknifty co",bull_on_dalal_st,"FIIs buying heavily today, #banknifty could test 23171 by expiry Let's see how it closes.",2026-09-05 03:21:49.808959+00:00,3,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.312541+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-04T21:13:20.529413+00:00|Sell on rise strategy for #nifty50, resi",dalalstreet_diary,"Sell on rise strategy for #nifty50, resistance at 22102 not breaking Volume bhi zyada hai aaj.",2026-09-04 21:13:20.529413+00:00,9,1,0,"['nifty50', 'banknifty']",[],nifty50,2026-09-05 19:16:04.265098+00:00,[],2026-09-04
dalalstreet_diary|2026-09-05T05:46:56.578247+00:00|Positional buy initiated on #intraday ab,dalalstreet_diary,"Positional buy initiated on #intraday above 49597, SL below 50217 Budget session ahead, stay alert.",2026-09-05 05:46:56.578247+00:00,13,3,2,"['intraday', 'nifty50']",[],intraday,2026-09-05 19:16:04.262849+00:00,[],2026-09-05
"intraday_ishaan|2026-09-05T14:14:30.537776+00:00|Global cues supportive, #sensex likely t",intraday_ishaan,"Global cues supportive, #sensex likely to open above 49089 tomorrow Bajaj Finance also in focus.",2026-09-05 14:14:30.537776+00:00,14,2,1,"['sensex', 'sensex']",[],sensex,2026-09-05 19:16:04.262695+00:00,[],2026-09-05
"swing_trader_in|2026-09-05T14:51:39.091419+00:00|Sensex rally continues, 22094 support ho",swing_trader_in,"Sensex rally continues, 22094 support holding well. Long positions looking good #nifty50",2026-09-05 14:51:39.091419+00:00,10,1,1,['nifty50'],[],nifty50,2026-09-05 19:16:04.309914+00:00,[],2026-09-05
quant_priya|2026-09-05T04:03:27.252465+00:00|Positional buy initiated on #intraday ab,quant_priya,"Positional buy initiated on #intraday above 48780, SL below 48160 RBI policy day today. HDFC Bank also in focus.",2026-09-05 04:03:27.252465+00:00,1,0,0,['intraday'],['user_32791c'],intraday,2026-09-05 19:16:04.254072+00:00,[],2026-09-05
"dalalstreet_diary|2026-09-05T08:33:26.149809+00:00|FIIs buying heavily today, #sensex could",dalalstreet_diary,"FIIs buying heavily today, #sensex could test 47651 by expiry #optionstrading #dalalstreet",2026-09-05 08:33:26.149809+00:00,7,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.299784+00:00,[],2026-09-05
"swing_trader_in|2026-09-04T20:48:05.531647+00:00|Watching #intraday closely, no clear tre",swing_trader_in,"Watching #intraday closely, no clear trend yet. What's everyone's view on 22152? NFA.",2026-09-04 20:48:05.531647+00:00,1,0,0,['intraday'],[],intraday,2026-09-05 19:16:04.254973+00:00,[],2026-09-04
"dalalstreet_diary|2026-09-05T02:19:57.669048+00:00|Gap up opening expected for #banknifty, ",dalalstreet_diary,"Gap up opening expected for #banknifty, 50368 is the level to watch",2026-09-05 02:19:57.669048+00:00,6,1,0,"['banknifty', 'sensex']",['user_04ea16'],banknifty,2026-09-05 19:16:04.252757+00:00,[],2026-09-05
the_bear_desk|2026-09-05T14:49:08.809715+00:00|#sensex range-bound between 50130 and 50-dup,the_bear_desk,"#sensex range-bound between 50130 and 50930 today, waiting for a clear direction Kya lagta hai aap logo ka?",2026-09-05 14:49:08.809715+00:00,8,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.314499+00:00,[],2026-09-05
"banknifty_baba|2026-09-05T17:41:26.904014+00:00|बाजार में तेजी है, 50979 के ऊपर खरीदारी ",banknifty_baba,"बाजार में तेजी है, 50979 के ऊपर खरीदारी का मौका #banknifty Let's see how it closes.",2026-09-05 17:41:26.904014+00:00,3,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.275786+00:00,[],2026-09-05
"niftyguru|2026-09-05T06:38:06.062665+00:00|#banknifty consolidating near 47914, nee",niftyguru,"#banknifty consolidating near 47914, need a breakout either side Options data suggests the same. Tata Motors also in focus.",2026-09-05 06:38:06.062665+00:00,13,3,2,['banknifty'],[],banknifty,2026-09-05 19:16:04.305595+00:00,[],2026-09-05
"options_owl|2026-09-05T14:15:44.022613+00:00|Gap up opening expected for #banknifty, ",options_owl,"Gap up opening expected for #banknifty, 48818 is the level to watch Let's see how it closes.",2026-09-05 14:15:44.022613+00:00,3,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.274911+00:00,[],2026-09-05
"banknifty_baba|2026-09-05T18:10:34.672654+00:00|Mixed signals on #sensex today, 48625 ac",banknifty_baba,"Mixed signals on #sensex today, 48625 acting as a pivot #stockmarket #trading",2026-09-05 18:10:34.672654+00:00,5,0,0,"['sensex', 'nifty50']",['user_c3e9ad'],sensex,2026-09-05 19:16:04.301887+00:00,[],2026-09-05
"trader_raj|2026-09-05T08:22:23.442938+00:00|आज #banknifty में भारी गिरावट, 23386 का ",trader_raj,"आज #banknifty में भारी गिरावट, 23386 का सपोर्ट टूटा Budget session ahead, stay alert.",2026-09-05 08:22:23.442938+00:00,3,0,0,['banknifty'],[],banknifty,2026-09-05 19:16:04.264012+00:00,[],2026-09-05
"intraday_ishaan|2026-09-05T10:17:31.484874+00:00|Global markets weak overnight, #banknift",intraday_ishaan,"Global markets weak overnight, #banknifty may gap down below 49650 Volume bhi zyada hai aaj.",2026-09-05 10:17:31.484874+00:00,13,2,1,['banknifty'],[],banknifty,2026-09-05 19:16:04.311709+00:00,[],2026-09-05
"intraday_ishaan|2026-09-04T21:08:52.720603+00:00|Market crash ho sakta hai, 48943 ka supp",intraday_ishaan,"Market crash ho sakta hai, 48943 ka support toot gaya, bearish on #nifty50",2026-09-04 21:08:52.720603+00:00,1,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.258911+00:00,[],2026-09-04
"chartwizard|2026-09-04T22:49:59.629643+00:00|Buy the dip on 48551, 48701 target for s",chartwizard,"Buy the dip on 48551, 48701 target for swing trade #nifty50 $NIFTY Let's see how it closes.",2026-09-04 22:49:59.629643+00:00,6,0,0,['nifty50'],[],nifty50,2026-09-05 19:16:04.300692+00:00,['NIFTY'],2026-09-04
niftyguru|2026-09-05T18:23:47.869617+00:00|Positional buy initiated on #sensex abov,niftyguru,"Positional buy initiated on #sensex above 22115, SL below 21965 Options data suggests the same.",2026-09-05 18:23:47.869617+00:00,15,1,2,['sensex'],[],sensex,2026-09-05 19:16:04.271358+00:00,[],2026-09-05
"niftyguru|2026-09-05T07:28:13.308120+00:00|Low volume day for #intraday, market awa",niftyguru,"Low volume day for #intraday, market awaiting 22269 confirmation #stockmarket #trading",2026-09-05 07:28:13.308120+00:00,4,1,0,['intraday'],[],intraday,2026-09-05 19:16:04.275009+00:00,[],2026-09-05
"MarketMaverick|2026-09-04T22:33:13.465796+00:00|Buy the dip on 23460, 23010 target for s",MarketMaverick,"Buy the dip on 23460, 23010 target for swing trade #intraday $NIFTY",2026-09-04 22:33:13.465796+00:00,15,3,1,['intraday'],[],intraday,2026-09-05 19:16:04.304729+00:00,['NIFTY'],2026-09-04
"sensex_scalper|2026-09-05T03:27:29.653745+00:00|Buy the dip on 47511, 47361 target for s",sensex_scalper,"Buy the dip on 47511, 47361 target for swing trade #sensex $NIFTY Let's see how it closes.",2026-09-05 03:27:29.653745+00:00,7,1,0,"['sensex', 'banknifty']",[],sensex,2026-09-05 19:16:04.290459+00:00,['NIFTY'],2026-09-05
"algo_anil|2026-09-05T09:44:32.297594+00:00|Sell on rise strategy for #sensex, resis",algo_anil,"Sell on rise strategy for #sensex, resistance at 21604 not breaking Volume bhi zyada hai aaj.",2026-09-05 09:44:32.297594+00:00,10,0,0,['sensex'],['user_9365d9'],sensex,2026-09-05 19:16:04.294683+00:00,[],2026-09-05
"swing_trader_in|2026-09-05T17:24:17.027929+00:00|आज #intraday में भारी गिरावट, 21995 का स",swing_trader_in,"आज #intraday में भारी गिरावट, 21995 का सपोर्ट टूटा",2026-09-05 17:24:17.027929+00:00,13,3,1,['intraday'],[],intraday,2026-09-05 19:16:04.289211+00:00,[],2026-09-05
"banknifty_baba|2026-09-04T23:58:06.590130+00:00|FIIs buying heavily today, #sensex could",banknifty_baba,"FIIs buying heavily today, #sensex could test 22538 by expiry Kya lagta hai aap logo ka?",2026-09-04 23:58:06.590130+00:00,5,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.302197+00:00,[],2026-09-04
the_bear_desk|2026-09-05T09:34:46.854522+00:00|Profit booking seen in #banknifty near 4,the_bear_desk,"Profit booking seen in #banknifty near 47897, caution advised #stockmarket #trading",2026-09-05 09:34:46.854522+00:00,1,0,0,['banknifty'],['user_fddee9'],banknifty,2026-09-05 19:16:04.280830+00:00,[],2026-09-05
"riskmanager_99|2026-09-05T04:33:33.341256+00:00|Global cues supportive, #banknifty likel",riskmanager_99,"Global cues supportive, #banknifty likely to open above 50506 tomorrow Kya lagta hai aap logo ka?",2026-09-05 04:33:33.341256+00:00,2,0,0,['banknifty'],['user_98550d'],banknifty,2026-09-05 19:16:04.291164+00:00,[],2026-09-05
"sensex_scalper|2026-09-05T10:57:45.417557+00:00|Sell on rise strategy for #sensex, resis-dup",sensex_scalper,"Sell on rise strategy for #sensex, resistance at 22258 not breaking Volume bhi zyada hai aaj.",2026-09-05 10:57:45.417557+00:00,2,0,0,['sensex'],[],sensex,2026-09-05 19:16:04.314042+00:00,[],2026-09-05
